2955485182,Mike Rounds,R,South Dakota,SenatorRounds,264219447,Roger Wicker,R,Mississippi,SenatorWicker
2955485182,Mike Rounds,R,South Dakota,SenatorRounds,262756641,Orrin Hatch,R,Utah,SenOrrinHatch
2955485182,Mike Rounds,R,South Dakota,SenatorRounds,250188760,Ron Wyden,D,Oregon,RonWyden
2955485182,Mike Rounds,R,South Dakota,SenatorRounds,247334603,Dick Durbin,D,Illinois,SenatorDurbin
2955485182,Mike Rounds,R,South Dakota,SenatorRounds,242836537,Patrick Leahy,D,Vermont,SenatorLeahy
2955485182,Mike Rounds,R,South Dakota,SenatorRounds,242555999,Sheldon Whitehouse,D,Rhode Island,SenWhitehouse
2955485182,Mike Rounds,R,South Dakota,SenatorRounds,236511574,Gary Peters,D,Michigan,SenGaryPeters
2955485182,Mike Rounds,R,South Dakota,SenatorRounds,235217558,Cory Gardner,R,Colorado,SenCoryGardner
2955485182,Mike Rounds,R,South Dakota,SenatorRounds,234374703,Joe Manchin,D,West Virginia,Sen_JoeManchin
2955485182,Mike Rounds,R,South Dakota,SenatorRounds,234128524,Todd Young,R,Indiana,SenToddYoung
2955485182,Mike Rounds,R,South Dakota,SenatorRounds,233737858,Ron Johnson,R,Wisconsin,SenRonJohnson
2955485182,Mike Rounds,R,South Dakota,SenatorRounds,225921757,James Lankford,R,Oklahoma,SenatorLankford
2955485182,Mike Rounds,R,South Dakota,SenatorRounds,224285242,Michael Bennet,D,Colorado,SenBennetCO
2955485182,Mike Rounds,R,South Dakota,SenatorRounds,221162525,Pat Toomey,R,Pennsylvania,SenToomey
